,code,clientType,registrationMode,planName,accident,duration,country,netSales,netProfit,gender,age
25903,EPX,Basic,Online,B,0,12,RUSSIAN FEDERATION,0,0,,36
25904,EPX,Basic,Online,B,0,16,CHINA,43,0,,36
25905,EPX,Basic,Online,B,0,12,FINLAND,96,0,,36
25906,EPX,Basic,Online,B,0,6,CHINA,48,0,,36
25907,EPX,Basic,Online,K,0,38,JAPAN,56,0,,36
25908,EPX,Basic,Online,K,0,36,CANADA,31,0,,25
25909,EPX,Basic,Online,K,0,14,THAILAND,13,0,,36
25910,EPX,Basic,Online,K,0,10,UNITED KINGDOM,65,0,,36
25911,EPX,Basic,Online,K,0,6,INDIA,42,0,,36
25912,EPX,Basic,Online,K,0,84,THAILAND,10,0,,36
25913,EPX,Basic,Online,K,0,4,THAILAND,17,0,,36
25914,EPX,Basic,Online,K,0,42,MALAYSIA,12,0,,36
25915,EPX,Basic,Online,K,0,2,THAILAND,24,0,,36
25916,EPX,Basic,Online,K,0,12,INDONESIA,18,0,,30
25917,EPX,Basic,Online,K,0,39,HONG KONG,37,0,,36
25918,EPX,Basic,Online,K,0,9,CHINA,33,0,,36
25919,EPX,Basic,Online,K,0,39,HONG KONG,37,0,,36
25920,EPX,Basic,Online,K,0,14,THAILAND,24,0,,36
25921,EPX,Basic,Online,K,0,30,AUSTRALIA,36,0,,36
25922,EPX,Basic,Online,K,0,14,DENMARK,74,0,,36
25923,EPX,Basic,Online,K,0,8,CHINA,20,0,,36
25924,EPX,Basic,Online,K,0,4,GERMANY,20,0,,36
25925,EPX,Basic,Online,K,0,60,UNITED STATES,69,0,,26
25926,EPX,Basic,Online,K,0,27,UNITED KINGDOM,10,0,,36
25927,EPX,Basic,Online,K,0,29,VIET NAM,18,0,,36
25928,EPX,Basic,Online,K,0,1,CHINA,18,0,,36
25929,EPX,Basic,Online,K,0,9,UNITED STATES,10,0,,32
25930,EPX,Basic,Online,K,0,14,SWEDEN,16,0,,36
25931,EPX,Basic,Online,K,0,88,SINGAPORE,45,0,,36
25932,EPX,Basic,Online,K,0,28,THAILAND,14,0,,29
25933,EPX,Basic,Online,K,0,33,HONG KONG,21,0,,36
25934,EPX,Basic,Online,K,0,8,BANGLADESH,18,0,,40
25935,EPX,Basic,Online,K,0,11,UNITED STATES,22,0,,41
25936,EPX,Basic,Online,K,0,18,VIET NAM,10,0,,36
25937,EPX,Basic,Online,K,0,20,UNITED STATES,14,0,,34
25938,EPX,Basic,Online,K,0,22,FRANCE,56,0,,36
25939,EPX,Basic,Online,K,0,75,SINGAPORE,15,0,,36
25940,EPX,Basic,Online,K,0,21,"KOREA, REPUBLIC OF",27,0,,23
25941,EPX,Basic,Online,K,0,43,"KOREA, REPUBLIC OF",38,0,,36
25942,EPX,Basic,Online,K,0,38,UNITED KINGDOM,62,0,,36
25943,EPX,Basic,Online,K,0,4,BRAZIL,19,0,,36
25944,EPX,Basic,Online,K,0,11,ZAMBIA,33,0,,36
25945,EPX,Basic,Online,K,0,5,VIET NAM,10,0,,30
25946,EPX,Basic,Online,K,0,83,"TAIWAN, PROVINCE OF CHINA",16,0,,31
25947,EPX,Basic,Online,K,0,10,RUSSIAN FEDERATION,11,0,,36
25948,EPX,Basic,Online,K,0,35,UNITED STATES,50,0,,26
25949,EPX,Basic,Online,K,0,217,AUSTRALIA,10,0,,36
25950,EPX,Basic,Online,K,0,9,JAPAN,63,0,,36
25951,EPX,Basic,Online,K,0,6,INDIA,37,0,,36
25952,EPX,Basic,Online,K,0,17,SINGAPORE,10,0,,55
25953,EPX,Basic,Online,K,0,36,FRANCE,80,0,,36
25954,EPX,Basic,Online,K,0,25,INDONESIA,71,0,,38
25955,EPX,Basic,Online,K,0,125,GERMANY,128,0,,36
25956,EPX,Basic,Online,K,0,125,GERMANY,128,0,,36
25957,EPX,Basic,Online,K,0,11,INDIA,40,0,,36
25958,EPX,Basic,Online,K,0,12,HONG KONG,29,0,,36
25959,EPX,Basic,Online,K,0,10,CHINA,18,0,,36
25960,EPX,Basic,Online,K,0,7,INDONESIA,11,0,,36
25961,EPX,Basic,Online,K,0,21,SINGAPORE,10,0,,48
25962,EPX,Basic,Online,K,0,2,CHINA,16,0,,36
25963,EPX,Basic,Online,K,0,4,VIET NAM,10,0,,36
25964,EPX,Basic,Online,K,0,18,SINGAPORE,49,0,,36
25965,EPX,Basic,Online,K,0,39,MYANMAR,17,0,,36
25966,EPX,Basic,Online,K,0,37,MYANMAR,20,0,,36
25967,EPX,Basic,Online,K,0,144,CANADA,80,0,,26
25968,EPX,Basic,Online,K,0,174,THAILAND,12,0,,36
25969,EPX,Basic,Online,A,0,6,SINGAPORE,20,0,,50
25970,EPX,Basic,Online,A,0,125,INDIA,20,0,,63
25971,EPX,Basic,Online,A,0,31,THAILAND,22,0,,36
25972,EPX,Basic,Online,A,0,5,INDONESIA,20,0,,36
25973,EPX,Basic,Online,A,0,19,CHINA,20,0,,36
25974,EPX,Basic,Online,A,0,19,SINGAPORE,20,0,,40
25975,EPX,Basic,Online,A,0,33,INDONESIA,20,0,,29
25976,EPX,Basic,Online,A,0,5,OMAN,68,0,,36
25977,EPX,Basic,Online,A,0,8,SINGAPORE,38,0,,36
25978,EPX,Basic,Online,A,0,6,UNITED ARAB EMIRATES,20,0,,36
25979,JWT,Premium,Online,Z,0,40,INDIA,75,30,F,118
25980,JWT,Premium,Online,Z,0,109,INDIA,50,20,F,118
25981,RAB,Premium,Online,Z,0,6,BRUNEI DARUSSALAM,15,6,M,37
25982,JZI,Premium,Online,I,0,0,CHINA,22,7.7,M,34
25983,JZI,Premium,Online,I,0,136,CHINA,56,19.6,M,33
25984,JZI,Premium,Online,I,0,17,GUINEA,61,21.35,F,47
25985,JZI,Premium,Online,I,0,8,CHINA,26,9.1,M,45
25986,JZI,Premium,Online,I,0,68,JAPAN,26,9.1,M,31
25987,JZI,Premium,Online,I,0,14,THAILAND,18,6.3,F,28
25988,JZI,Premium,Online,I,0,1,THAILAND,18,6.3,M,63
25989,JZI,Premium,Online,I,0,39,CHINA,35,12.25,F,28
25990,JZI,Premium,Online,I,0,6,MALAYSIA,18,6.3,F,27
25991,JZI,Premium,Online,I,0,17,HONG KONG,26,9.1,M,54
25992,JZI,Premium,Online,I,0,46,HONG KONG,26,9.1,F,61
25993,JZI,Premium,Online,I,0,10,CAMBODIA,30,10.5,M,77
25994,JZI,Premium,Online,I,0,24,CHINA,35,12.25,M,64
25995,JZI,Premium,Online,I,0,56,CHINA,35,12.25,F,47
25996,JZI,Premium,Online,Z,0,17,JAPAN,45,15.75,M,57
25997,JZI,Premium,Online,Z,0,29,NETHERLANDS,67,23.45,M,41
25998,JZI,Premium,Online,Z,0,73,UNITED KINGDOM,87,30.45,M,52
25999,ART,Premium,Online,C,0,3,UNITED ARAB EMIRATES,12.67,4.43,M,48
26000,ART,Premium,Online,C,0,64,UNITED ARAB EMIRATES,19.24,6.73,M,48
26001,C2B,Premium,Online,J,0,10,SINGAPORE,30.55,7.64,M,26
26002,C2B,Premium,Online,J,0,3,SINGAPORE,14.95,3.74,M,40
26003,C2B,Premium,Online,J,0,35,SINGAPORE,100.1,25.02,F,24
26004,C2B,Premium,Online,R,0,6,SINGAPORE,30,7.5,M,32
26005,C2B,Premium,Online,R,0,34,SINGAPORE,93.6,23.4,F,57
26006,C2B,Premium,Online,R,0,30,SINGAPORE,82.55,20.64,F,58
26007,C2B,Premium,Online,E,0,487,SINGAPORE,252.85,63.21,M,28
26008,C2B,Premium,Online,E,0,373,SINGAPORE,252.85,63.21,M,41
26009,C2B,Premium,Online,E,1,386,SINGAPORE,252.85,63.21,F,38
26010,CWT,Basic,Online,Q,0,113,NEW ZEALAND,108.9,65.34,,31
26011,CWT,Basic,Online,Q,0,28,FRANCE,39.6,23.76,,50
26012,CWT,Basic,Online,Q,0,27,UNITED STATES,89.1,53.46,,46
26013,CWT,Basic,Online,Q,0,2,UNITED KINGDOM,19.8,11.88,,31
26014,CWT,Basic,Online,Q,0,17,UNITED STATES,29.7,17.82,,48
26015,CWT,Basic,Online,Q,0,25,UNITED STATES,99,59.4,,38
26016,CWT,Basic,Online,Q,0,24,UNITED KINGDOM,19.8,11.88,,34
26017,CWT,Basic,Online,Q,0,23,UNITED STATES,9.9,5.94,,48
26018,CWT,Basic,Online,Q,0,27,JAPAN,0,29.7,,48
26019,CWT,Basic,Online,Q,0,15,GERMANY,128.7,77.22,,44
26020,CWT,Basic,Online,Q,0,31,MALAYSIA,0,23.76,,30
26021,CWT,Basic,Online,Q,0,8,JAPAN,29.7,17.82,,31
26022,CWT,Basic,Online,Q,0,4,UNITED STATES,9.9,5.94,,31
26023,CWT,Basic,Online,Q,0,6,UNITED STATES,19.8,11.88,,31
26024,CWT,Basic,Online,Q,0,1,DENMARK,9.9,5.94,,59
26025,CWT,Basic,Online,Q,0,31,MALAYSIA,0,17.82,,30
26026,CWT,Basic,Online,Q,0,4,THAILAND,39.6,23.76,,37
26027,CWT,Basic,Online,Q,0,14,AUSTRALIA,59.4,35.64,,51
26028,CWT,Basic,Online,Q,0,25,UNITED STATES,29.7,17.82,,23
26029,CWT,Basic,Online,Q,0,90,THAILAND,89.1,53.46,,59
26030,CWT,Basic,Online,Q,0,149,AUSTRALIA,59.4,35.64,,40
26031,CWT,Basic,Online,Q,0,149,AUSTRALIA,59.4,35.64,,40
26032,CWT,Basic,Online,Q,0,12,UNITED KINGDOM,49.5,29.7,,43
26033,CWT,Basic,Online,Q,0,77,GREECE,29.7,17.82,,38
26034,CWT,Basic,Online,Q,0,34,SPAIN,19.8,11.88,,41
26035,CWT,Basic,Online,Q,0,39,FRANCE,0,17.82,,29
26036,CWT,Basic,Online,Q,0,35,AUSTRALIA,69.3,41.58,,26
26037,EPX,Basic,Online,B,0,9,MALAYSIA,20,0,,36
26038,EPX,Basic,Online,B,0,52,CHINA,29,0,,36
26039,EPX,Basic,Online,B,0,34,AUSTRALIA,93,0,,36
26040,EPX,Basic,Online,B,0,23,FINLAND,90,0,,36
26041,EPX,Basic,Online,B,0,16,INDIA,20,0,,36
26042,EPX,Basic,Online,B,0,8,CHINA,63,0,,36
26043,EPX,Basic,Online,B,0,37,CHINA,32,0,,36
26044,EPX,Basic,Online,B,0,6,THAILAND,36,0,,36
26045,EPX,Basic,Online,B,0,23,PAKISTAN,108,0,,36
26046,EPX,Basic,Online,B,0,17,CHINA,25,0,,36
26047,EPX,Basic,Online,B,0,25,CANADA,52,0,,36
26048,EPX,Basic,Online,B,0,60,PHILIPPINES,39,0,,36
26049,EPX,Basic,Online,B,0,31,SAUDI ARABIA,67,0,,36
26050,EPX,Basic,Online,B,0,33,SAUDI ARABIA,83,0,,36
26051,EPX,Basic,Online,B,0,9,JAPAN,20,0,,36
26052,EPX,Basic,Online,B,0,35,THAILAND,33,0,,36
26053,EPX,Basic,Online,B,0,31,SAUDI ARABIA,61,0,,36
26054,EPX,Basic,Online,B,0,35,THAILAND,33,0,,36
26055,EPX,Basic,Online,B,0,23,INDONESIA,24,0,,36
26056,EPX,Basic,Online,B,0,151,CHINA,34,0,,36
26057,EPX,Basic,Online,B,0,22,INDIA,30,0,,36
26058,EPX,Basic,Online,B,0,24,VIET NAM,34,0,,36
26059,EPX,Basic,Online,B,0,21,CHINA,25,0,,36
26060,EPX,Basic,Online,B,0,7,MALAYSIA,25,0,,49
26061,EPX,Basic,Online,B,0,11,MALAYSIA,37,0,,36
26062,EPX,Basic,Online,B,0,30,PHILIPPINES,22,0,,36
26063,EPX,Basic,Online,B,0,76,CANADA,33,0,,35
26064,EPX,Basic,Online,B,0,14,VIET NAM,21,0,,49
26065,EPX,Basic,Online,B,0,46,BRUNEI DARUSSALAM,26,0,,36
26066,EPX,Basic,Online,B,0,7,MALAYSIA,32,0,,36
26067,EPX,Basic,Online,B,0,29,"KOREA, REPUBLIC OF",26,0,,24
26068,EPX,Basic,Online,B,0,37,CANADA,112,0,,49
26069,EPX,Basic,Online,B,0,29,CHINA,27,0,,36
26070,EPX,Basic,Online,B,0,160,INDONESIA,20,0,,36
26071,EPX,Basic,Online,B,0,18,CHINA,37,0,,36
26072,EPX,Basic,Online,B,0,52,PORTUGAL,112,0,,36
26073,EPX,Basic,Online,B,0,36,INDIA,20,0,,36
26074,EPX,Basic,Online,B,0,17,HONG KONG,34,0,,36
26075,EPX,Basic,Online,B,0,115,UNITED STATES,112,0,,36
26076,EPX,Basic,Online,B,0,57,JAPAN,44,0,,21
26077,EPX,Basic,Online,B,0,35,CHINA,42,0,,36
26078,EPX,Basic,Online,B,0,6,PHILIPPINES,40,0,,36
26079,EPX,Basic,Online,K,0,13,CHINA,69,0,,36
26080,EPX,Basic,Online,K,0,13,CHINA,30,0,,36
26081,EPX,Basic,Online,K,0,12,PHILIPPINES,10,0,,41
26082,EPX,Basic,Online,K,0,31,NEW ZEALAND,10,0,,36
26083,EPX,Basic,Online,K,0,221,MALAYSIA,10,0,,36
26084,EPX,Basic,Online,K,0,38,VIET NAM,13,0,,36
26085,EPX,Basic,Online,K,0,16,GEORGIA,16,0,,36
26086,EPX,Basic,Online,K,0,48,JAPAN,20,0,,36
26087,EPX,Basic,Online,K,0,52,THAILAND,13,0,,36
26088,EPX,Basic,Online,K,0,10,CHINA,42,0,,36
26089,EPX,Basic,Online,K,0,66,UNITED STATES,80,0,,43
26090,EPX,Basic,Online,K,0,10,"KOREA, REPUBLIC OF",17,0,,29
26091,EPX,Basic,Online,K,0,39,INDONESIA,11,0,,36
26092,EPX,Basic,Online,K,0,75,PHILIPPINES,13,0,,36
26093,EPX,Basic,Online,K,0,15,MALAYSIA,19,0,,36
26094,EPX,Basic,Online,K,0,7,MYANMAR,10,0,,36
26095,EPX,Basic,Online,K,0,11,THAILAND,33,0,,36
26096,EPX,Basic,Online,K,0,59,JAPAN,50,0,,36
26097,EPX,Basic,Online,K,0,3,UNITED ARAB EMIRATES,76,0,,36
26098,EPX,Basic,Online,K,0,45,FRANCE,80,0,,36
26099,EPX,Basic,Online,K,0,4,SINGAPORE,10,0,,36
26100,EPX,Basic,Online,K,0,43,CHINA,10,0,,36
26101,EPX,Basic,Online,K,0,21,PHILIPPINES,17,0,,36
26102,EPX,Basic,Online,K,0,36,SINGAPORE,10,0,,36
26103,EPX,Basic,Online,K,0,72,CANADA,10,0,,29
26104,EPX,Basic,Online,K,0,72,CANADA,10,0,,29
26105,EPX,Basic,Online,K,0,32,INDONESIA,19,0,,36
26106,EPX,Basic,Online,K,0,76,UNITED STATES,14,0,,29
26107,EPX,Basic,Online,K,0,33,INDIA,29,0,,36
26108,EPX,Basic,Online,K,0,51,INDIA,64,0,,36
26109,EPX,Basic,Online,K,0,48,SINGAPORE,48,0,,36
26110,EPX,Basic,Online,K,0,19,UNITED STATES,10,0,,27
26111,EPX,Basic,Online,K,0,19,UNITED STATES,10,0,,25
26112,EPX,Basic,Online,K,0,24,UNITED STATES,10,0,,27
26113,EPX,Basic,Online,K,0,10,CHINA,20,0,,36
26114,EPX,Basic,Online,K,0,84,CHINA,14,0,,36
26115,EPX,Basic,Online,K,0,24,UNITED STATES,10,0,,25
26116,EPX,Basic,Online,K,0,40,"KOREA, REPUBLIC OF",14,0,,36
26117,EPX,Basic,Online,K,0,23,THAILAND,16,0,,36
26118,EPX,Basic,Online,K,0,1,CAMBODIA,10,0,,36
26119,EPX,Basic,Online,K,0,13,INDIA,12,0,,36
26120,EPX,Basic,Online,K,0,21,THAILAND,11,0,,40
26121,EPX,Basic,Online,K,0,89,UNITED STATES,80,0,,31
26122,EPX,Basic,Online,K,0,6,INDIA,12,0,,36
26123,EPX,Basic,Online,K,0,11,JAPAN,36,0,,36
26124,EPX,Basic,Online,K,0,28,SINGAPORE,10,0,,64
26125,EPX,Basic,Online,K,0,124,PHILIPPINES,32,0,,36
26126,EPX,Basic,Online,K,0,2,NEW ZEALAND,10,0,,36
26127,EPX,Basic,Online,K,0,127,UNITED KINGDOM,46,0,,36
26128,EPX,Basic,Online,K,0,113,CHINA,15,0,,36
26129,EPX,Basic,Online,K,0,113,CHINA,15,0,,36
26130,EPX,Basic,Online,K,0,113,CHINA,15,0,,36
26131,EPX,Basic,Online,K,0,113,CHINA,15,0,,36
26132,EPX,Basic,Online,K,0,113,CHINA,15,0,,36
26133,EPX,Basic,Online,K,0,14,VIET NAM,10,0,,49
26134,EPX,Basic,Online,K,0,7,"KOREA, REPUBLIC OF",10,0,,36
26135,EPX,Basic,Online,K,0,67,PHILIPPINES,10,0,,36
26136,EPX,Basic,Online,K,0,65,UNITED STATES,17,0,,39
26137,EPX,Basic,Online,K,0,54,JAPAN,33,0,,36
26138,EPX,Basic,Online,A,0,134,"KOREA, REPUBLIC OF",57,0,,36
26139,EPX,Basic,Online,A,0,10,INDIA,29,0,,36
26140,EPX,Basic,Online,A,0,18,SINGAPORE,20,0,,42
26141,EPX,Basic,Online,A,0,17,CHINA,20,0,,36
26142,EPX,Basic,Online,A,0,10,MALAYSIA,20,0,,36
26143,EPX,Basic,Online,A,0,1,THAILAND,20,0,,36
26144,EPX,Basic,Online,A,0,5,THAILAND,20,0,,35
26145,EPX,Basic,Online,A,0,1,SINGAPORE,20,0,,25
26146,EPX,Basic,Online,A,0,83,UNITED STATES,108,0,,22
26147,JWT,Premium,Online,Z,0,9,INDIA,39,15.6,F,118
26148,KML,Basic,Online,Z,0,53,INDONESIA,28,10.64,F,48
26149,KML,Basic,Online,Z,0,40,INDONESIA,28,10.64,M,48
26150,RAB,Premium,Online,Z,0,10,BRUNEI DARUSSALAM,23,9.2,,56
26151,SSI,Premium,Online,W,0,204,SINGAPORE,7.99,2.24,,48
26152,SSI,Premium,Online,W,0,16,SINGAPORE,1.93,0.54,,48
26153,JZI,Premium,Online,I,0,108,PHILIPPINES,22,7.7,M,27
26154,JZI,Premium,Online,I,0,26,JAPAN,26,9.1,F,37
26155,JZI,Premium,Online,I,0,43,HONG KONG,26,9.1,F,37
26156,JZI,Premium,Online,I,0,26,HONG KONG,26,9.1,F,45
26157,JZI,Premium,Online,I,0,22,CHINA,26,9.1,M,50
26158,JZI,Premium,Online,I,0,108,PHILIPPINES,22,7.7,F,33
26159,JZI,Premium,Online,I,0,48,GUINEA,116,40.6,M,42
26160,JZI,Premium,Online,I,0,31,INDIA,22,7.7,M,38
26161,JZI,Premium,Online,I,0,118,"TAIWAN, PROVINCE OF CHINA",26,9.1,F,36
26162,JZI,Premium,Online,I,0,32,MALAYSIA,22,7.7,M,63
26163,JZI,Premium,Online,I,0,4,INDONESIA,18,6.3,F,42
26164,JZI,Premium,Online,I,0,8,MYANMAR,22,7.7,M,54
26165,JZI,Premium,Online,I,0,10,CHINA,26,9.1,M,37
26166,JZI,Premium,Online,I,0,8,CHINA,26,9.1,M,61
26167,JZI,Premium,Online,I,0,4,MALAYSIA,18,6.3,M,41
26168,JZI,Premium,Online,I,0,4,CHINA,22,7.7,M,40
26169,JZI,Premium,Online,I,0,9,CHINA,35,12.25,M,66
26170,JZI,Premium,Online,Z,0,126,CANADA,138,48.3,F,56
26171,JZI,Premium,Online,Z,0,12,CHINA,36,12.6,M,36
26172,JZI,Premium,Online,Z,0,31,"KOREA, REPUBLIC OF",45,15.75,F,48
26173,JZI,Premium,Online,Z,0,16,UNITED KINGDOM,87,30.45,M,47
26174,ART,Premium,Online,C,0,2,PHILIPPINES,3.1,1.08,M,48
26175,ART,Premium,Online,C,0,35,PHILIPPINES,38.33,13.42,M,48
26176,C2B,Premium,Online,J,0,17,SINGAPORE,29.9,7.47,F,51
26177,C2B,Premium,Online,R,0,11,SINGAPORE,54.6,13.65,M,35
26178,C2B,Premium,Online,N,0,11,SINGAPORE,63.7,15.93,M,45
26179,C2B,Premium,Online,E,1,370,SINGAPORE,252.85,63.21,F,22
26180,C2B,Premium,Online,D,0,370,SINGAPORE,389.35,97.34,M,60
26181,CWT,Basic,Online,Q,0,7,UNITED STATES,69.3,41.58,,31
26182,CWT,Basic,Online,Q,0,9,JAPAN,0,17.82,,35
26183,CWT,Basic,Online,Q,0,41,FRANCE,69.3,41.58,,31
26184,CWT,Basic,Online,Q,0,6,AUSTRALIA,59.4,35.64,,31
26185,CWT,Basic,Online,Q,0,26,THAILAND,39.6,23.76,,50
26186,CWT,Basic,Online,Q,0,90,UNITED STATES,29.7,17.82,,51
26187,CWT,Basic,Online,Q,0,8,GERMANY,39.6,23.76,,38
26188,CWT,Basic,Online,Q,0,15,ROMANIA,118.8,71.28,,33
26189,CWT,Basic,Online,Q,0,21,FRANCE,49.5,29.7,,55
26190,CWT,Basic,Online,Q,0,39,SPAIN,19.8,11.88,,30
26191,CWT,Basic,Online,Q,0,29,THAILAND,69.3,41.58,,34
26192,CWT,Basic,Online,Q,0,74,AUSTRALIA,39.6,23.76,,29
26193,CWT,Basic,Online,Q,0,164,MALAYSIA,49.5,29.7,,34
26194,CWT,Basic,Online,Q,0,22,MALAYSIA,39.6,23.76,,50
26195,CWT,Basic,Online,Q,0,3,UNITED STATES,19.8,11.88,,52
26196,CWT,Basic,Online,Q,0,9,MALAYSIA,0,17.82,,63
26197,EPX,Basic,Online,B,0,15,HONG KONG,41,0,,36
26198,EPX,Basic,Online,B,0,10,HONG KONG,41,0,,36
26199,EPX,Basic,Online,B,0,20,CHINA,55,0,,36
26200,EPX,Basic,Online,B,0,18,SINGAPORE,71,0,,36
26201,EPX,Basic,Online,B,0,6,HONG KONG,45,0,,66
26202,EPX,Basic,Online,B,0,16,INDIA,34,0,,36
26203,EPX,Basic,Online,B,0,59,NORWAY,112,0,,36
26204,EPX,Basic,Online,B,0,23,THAILAND,38,0,,40
26205,EPX,Basic,Online,B,0,14,THAILAND,23,0,,36
26206,EPX,Basic,Online,B,0,21,MALAYSIA,20,0,,36
26207,EPX,Basic,Online,B,0,28,UNITED STATES,112,0,,42
26208,EPX,Basic,Online,B,0,96,UNITED STATES,112,0,,54
26209,EPX,Basic,Online,B,0,57,SINGAPORE,20,0,,36
26210,EPX,Basic,Online,B,0,26,CHINA,30,0,,36
26211,EPX,Basic,Online,B,0,19,CHINA,90,0,,36
26212,EPX,Basic,Online,B,0,59,VIET NAM,37,0,,36
26213,EPX,Basic,Online,B,0,17,CHINA,28,0,,36
26214,EPX,Basic,Online,B,0,15,THAILAND,43,0,,24
26215,EPX,Basic,Online,K,0,27,FRANCE,57,0,,36
26216,EPX,Basic,Online,K,0,26,UNITED STATES,80,0,,48
26217,EPX,Basic,Online,K,0,5,INDIA,24,0,,31
26218,EPX,Basic,Online,K,0,39,THAILAND,15,0,,36
26219,EPX,Basic,Online,K,0,6,HONG KONG,21,0,,36
26220,EPX,Basic,Online,K,0,29,CZECH REPUBLIC,59,0,,36
26221,EPX,Basic,Online,K,0,10,MALAYSIA,15,0,,34
26222,EPX,Basic,Online,K,0,89,SINGAPORE,11,0,,30
26223,EPX,Basic,Online,K,0,3,CHINA,14,0,,33
26224,EPX,Basic,Online,K,0,7,THAILAND,40,0,,36
26225,EPX,Basic,Online,K,0,7,"KOREA, REPUBLIC OF",11,0,,36
26226,EPX,Basic,Online,K,0,7,INDONESIA,26,0,,36
26227,EPX,Basic,Online,K,0,5,"KOREA, REPUBLIC OF",10,0,,24
26228,EPX,Basic,Online,K,0,128,SINGAPORE,11,0,,36
26229,EPX,Basic,Online,K,0,128,UNITED KINGDOM,73,0,,36
26230,EPX,Basic,Online,K,0,5,MALAYSIA,24,0,,36
26231,EPX,Basic,Online,K,0,92,INDONESIA,10,0,,36
26232,EPX,Basic,Online,K,0,5,UNITED KINGDOM,19,0,,36
26233,EPX,Basic,Online,K,0,99,SRI LANKA,23,0,,36
26234,EPX,Basic,Online,K,0,24,SINGAPORE,25,0,,36
26235,EPX,Basic,Online,K,0,5,CHINA,14,0,,29
26236,EPX,Basic,Online,K,0,5,VIET NAM,10,0,,36
26237,EPX,Basic,Online,K,0,77,JAPAN,78,0,,46
26238,EPX,Basic,Online,K,0,23,CHINA,16,0,,36
26239,EPX,Basic,Online,K,0,44,UNITED STATES,80,0,,50
26240,EPX,Basic,Online,K,0,23,JAPAN,64,0,,26
26241,EPX,Basic,Online,K,0,39,PHILIPPINES,10,0,,36
26242,EPX,Basic,Online,K,0,26,UNITED STATES,10,0,,30
26243,EPX,Basic,Online,K,0,2,HONG KONG,10,0,,54
26244,EPX,Basic,Online,K,0,78,ECUADOR,46,0,,36
26245,EPX,Basic,Online,K,0,58,SINGAPORE,39,0,,27
26246,EPX,Basic,Online,K,0,74,UNITED KINGDOM,28,0,,36
26247,EPX,Basic,Online,K,0,10,THAILAND,19,0,,36
26248,EPX,Basic,Online,K,0,16,UNITED KINGDOM,65,0,,36
26249,EPX,Basic,Online,K,0,5,"KOREA, REPUBLIC OF",14,0,,36
26250,EPX,Basic,Online,K,0,13,SRI LANKA,34,0,,36
26251,EPX,Basic,Online,K,0,33,AUSTRALIA,10,0,,36
26252,EPX,Basic,Online,K,0,2,MALAYSIA,10,0,,36
26253,EPX,Basic,Online,K,0,2,MALAYSIA,10,0,,36
26254,EPX,Basic,Online,K,0,13,"TAIWAN, PROVINCE OF CHINA",23,0,,26
26255,EPX,Basic,Online,K,0,24,MALAYSIA,10,0,,36
26256,EPX,Basic,Online,K,0,49,HONG KONG,80,0,,43
26257,EPX,Basic,Online,K,0,34,"KOREA, REPUBLIC OF",38,0,,36
26258,EPX,Basic,Online,K,0,74,PHILIPPINES,13,0,,36
26259,EPX,Basic,Online,K,0,84,CANADA,21,0,,22
26260,EPX,Basic,Online,K,0,9,CHINA,26,0,,36
26261,EPX,Basic,Online,A,0,2,MALAYSIA,20,0,,36
26262,EPX,Basic,Online,A,0,3,MALAYSIA,20,0,,46
26263,EPX,Basic,Online,A,0,4,NEW ZEALAND,26,0,,33
26264,EPX,Basic,Online,A,0,68,UNITED STATES,58,0,,22
26265,EPX,Basic,Online,A,0,38,PHILIPPINES,20,0,,36
26266,EPX,Basic,Online,A,0,79,EGYPT,0,0,,36
26267,EPX,Basic,Online,A,0,20,CHINA,20,0,,36
26268,KML,Basic,Online,Z,0,17,INDONESIA,28,10.64,F,48
26269,KML,Basic,Online,P,0,55,FRANCE,86,32.68,M,48
26270,RAB,Premium,Online,Z,0,2,BRUNEI DARUSSALAM,15,6,,36
26271,SSI,Premium,Online,W,0,29,SINGAPORE,12.35,3.46,,48
26272,SSI,Premium,Online,W,0,29,SINGAPORE,12.35,3.46,,48
26273,SSI,Premium,Online,W,0,29,SINGAPORE,12.35,3.46,,48
26274,SSI,Premium,Online,W,0,29,SINGAPORE,12.35,3.46,,48
26275,SSI,Premium,Online,W,0,15,SINGAPORE,12.16,3.41,,48
26276,JZI,Premium,Online,I,0,156,INDONESIA,0,6.3,M,23
26277,JZI,Premium,Online,I,0,7,CHINA,26,9.1,M,41
26278,JZI,Premium,Online,I,0,50,THAILAND,22,7.7,F,26
26279,JZI,Premium,Online,I,0,14,CHINA,22,7.7,M,49
26280,JZI,Premium,Online,I,0,12,HONG KONG,22,7.7,M,39
26281,JZI,Premium,Online,I,0,13,CHINA,22,7.7,M,46
26282,JZI,Premium,Online,I,0,44,THAILAND,30,10.5,M,56
26283,JZI,Premium,Online,I,0,18,HONG KONG,26,9.1,F,33
26284,JZI,Premium,Online,I,0,156,INDONESIA,18,6.3,M,23
26285,JZI,Premium,Online,I,0,10,HONG KONG,35,12.25,M,49
26286,JZI,Premium,Online,I,0,47,MALAYSIA,22,7.7,F,43
26287,JZI,Premium,Online,I,0,12,INDIA,22,7.7,M,23
26288,JZI,Premium,Online,I,0,32,THAILAND,22,7.7,F,30
26289,JZI,Premium,Online,I,0,17,THAILAND,22,7.7,F,21
26290,JZI,Premium,Online,I,0,5,INDIA,22,7.7,M,52
26291,JZI,Premium,Online,I,0,4,MYANMAR,18,6.3,F,31
